Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:46:05.662095,8.23,-1.42,0.45,0.57,0.37,2.41,ClosedGrip,TricepExtension
2025-04-03 22:46:05.689866,7.41,-1.65,0.63,0.48,0.42,2.14,ClosedGrip,TricepExtension
2025-04-03 22:46:05.720578,5.95,-2.67,1.67,0.39,0.26,1.86,ClosedGrip,TricepExtension
2025-04-03 22:46:05.752922,5.91,-3.36,1.82,0.26,0.1,1.44,ClosedGrip,TricepExtension
2025-04-03 22:46:05.783158,5.81,-3.78,1.76,0.17,0.3,1.24,ClosedGrip,TricepExtension
2025-04-03 22:46:05.814156,6.15,-4.26,1.78,0.09,0.51,0.99,ClosedGrip,TricepExtension
2025-04-03 22:46:05.844069,5.03,-4.7,2.11,0.03,0.63,0.62,ClosedGrip,TricepExtension
2025-04-03 22:46:05.877177,5.74,-3.92,2.06,-0.03,0.42,0.45,ClosedGrip,TricepExtension
2025-04-03 22:46:05.908020,6.05,-3.9,2.04,-0.09,0.4,0.15,ClosedGrip,TricepExtension
2025-04-03 22:46:05.937934,6.07,-3.75,1.83,-0.08,0.26,0.19,ClosedGrip,TricepExtension
2025-04-03 22:46:05.968563,5.38,-4.42,2.49,-0.09,0.24,0.06,ClosedGrip,TricepExtension
2025-04-03 22:46:05.998203,5.02,-4.77,2.55,-0.06,0.06,-0.03,ClosedGrip,TricepExtension
2025-04-03 22:46:06.028803,6.92,-5.24,1.68,0.02,-0.02,-0.11,ClosedGrip,TricepExtension
2025-04-03 22:46:06.059541,6.85,-5.83,2.32,0.03,0.3,-0.15,ClosedGrip,TricepExtension
2025-04-03 22:46:06.090331,7.1,-5.74,2.41,-0.04,0.39,-0.14,ClosedGrip,TricepExtension
2025-04-03 22:46:06.125368,5.99,-5.68,3.49,-0.04,-0.16,-0.17,ClosedGrip,TricepExtension
2025-04-03 22:46:06.151824,7.71,-5.75,2.53,-0.1,-0.29,-0.22,ClosedGrip,TricepExtension
2025-04-03 22:46:06.184532,7.96,-5.39,2.02,-0.16,0.29,-0.13,ClosedGrip,TricepExtension
2025-04-03 22:46:06.218719,6.15,-5.35,2.63,-0.13,0.25,-0.17,ClosedGrip,TricepExtension
2025-04-03 22:46:06.244545,6.54,-4.84,2.51,-0.15,-0.2,-0.19,ClosedGrip,TricepExtension
2025-04-03 22:46:06.276212,6.81,-4.56,2.45,-0.17,-0.17,-0.35,ClosedGrip,TricepExtension
2025-04-03 22:46:06.310667,6.31,-3.9,1.7,-0.14,0.0,-0.34,ClosedGrip,TricepExtension
2025-04-03 22:46:06.336793,4.89,-4.11,2.05,-0.08,-0.03,-0.67,ClosedGrip,TricepExtension
2025-04-03 22:46:06.368534,4.66,-3.91,1.91,-0.03,-0.36,-0.98,ClosedGrip,TricepExtension
2025-04-03 22:46:06.404974,4.92,-2.58,1.16,-0.0,-0.29,-1.32,ClosedGrip,TricepExtension
2025-04-03 22:46:06.429338,5.12,-3.53,1.78,0.03,-0.07,-1.78,ClosedGrip,TricepExtension
2025-04-03 22:46:06.460011,5.1,-1.24,1.6,-0.0,-0.26,-2.07,ClosedGrip,TricepExtension
2025-04-03 22:46:06.491138,5.82,-0.7,2.13,-0.02,-1.03,-2.4,ClosedGrip,TricepExtension
2025-04-03 22:46:06.522454,9.24,-1.77,0.88,-0.05,-0.7,-2.62,ClosedGrip,TricepExtension
2025-04-03 22:46:06.552372,8.83,1.0,1.39,-0.19,-0.25,-2.5,ClosedGrip,TricepExtension
2025-04-03 22:46:06.583425,8.27,1.28,1.36,-0.31,-0.52,-2.88,ClosedGrip,TricepExtension
2025-04-03 22:46:06.617128,9.37,0.45,1.21,-0.29,-0.83,-3.17,ClosedGrip,TricepExtension
